;word;part_of_speech;Positivity;Negativity;Anger;Anticipation;Disgust;Fear;Joy;Sadness;Surprise;Trust;wn_synset_id
5620;hoașcă;Noun;0;1;1;0;1;1;0;0;0;0;ENG30-10155485-n
5621;zgripțuroaică;Noun;0;1;1;0;1;1;0;0;0;0;ENG30-10155485-n
5622;baba-cloanța;Noun;0;1;1;0;1;1;0;0;0;0;ENG30-10155485-n
5623;baba-hârca;Noun;0;1;1;0;1;1;0;0;0;0;ENG30-10155485-n
5624;vulpe;Noun;0;1;0;0;0;0;0;0;0;0;DEX
5625;vultur;Noun;0;0;0;0;0;0;0;0;0;1;ENG30-06881563-n
5626;acvilă;Noun;0;0;0;0;0;0;0;0;0;1;ENG30-06881563-n
5627;pajură;Noun;0;0;0;0;0;0;0;0;0;1;ENG30-06881563-n
5628;hienă;Noun;0;1;0;0;1;1;0;0;0;0;DEX
5629;zadarnic;Adjective;0;1;0;0;0;0;0;1;0;0;ENG30-01497736-a
5631;îndulci;Verb;1;0;0;0;0;0;0;0;0;0;ENG30-00519854-v
5632;zar;Noun;0;0;0;1;0;0;0;0;0;0;ENG30-03191029-n
5633;răcni;Verb;0;1;1;0;0;0;0;0;0;0;ENG30-00915423-v
5634;urla;Verb;0;1;1;0;0;0;0;0;0;0;ENG30-00915423-v
5635;zbiera;Verb;0;1;1;0;0;0;0;0;0;0;ENG30-00915423-v
5636;zglobiu;Adjective;1;0;0;1;0;0;1;0;0;0;DEX
5637;zdrențuit;Adjective;0;1;0;0;0;0;0;1;0;0;ENG30-02434210-a
5638;zdrențăros;Adjective;0;1;0;0;1;0;0;1;0;0;ENG30-02582697-a
5639;zdrențuit;Adjective;0;1;0;0;1;0;0;1;0;0;ENG30-02582697-a
5640;zdrobit;Adjective;0;1;0;0;0;0;0;0;0;0;DEX
5641;zdrobitor;Noun;0;1;1;0;0;1;0;0;0;0;DEX
5642;zdrobitor;Noun;0;1;0;0;0;1;0;1;0;0;DEX
5643;meschin;Adjective;0;1;1;0;0;0;0;1;0;0;ENG30-01115081-a
5644;avar;Adjective;0;1;1;0;0;0;0;1;0;0;ENG30-01115081-a
5645;zgârcit;Adjective;0;1;1;0;0;0;0;1;0;0;ENG30-01115081-a
5646;zgomot;Noun;0;1;0;0;0;0;0;0;0;0;ENG30-07387509-n
5647;zgomot;Noun;0;1;0;0;0;0;0;0;0;0;ENG30-07430211-n
5648;gălăgios;Adverb;0;1;1;0;0;0;0;0;0;0;ENG30-00445487-r
5649;tumultuos;Adverb;0;1;1;0;0;0;0;0;0;0;ENG30-00445487-r
5650;turbulent;Adverb;0;1;1;0;0;0;0;0;0;0;ENG30-00445487-r
5651;zgomotos;Adverb;0;1;1;0;0;0;0;0;0;0;ENG30-00445487-r
5652;zilnic;Adjective;0;0;0;1;0;0;0;0;0;0;ENG30-01968165-a
5654;abces;Noun;0;1;0;0;1;0;0;0;0;0;ENG30-14312172-n
5655;accesoriu;Noun;1;0;0;0;0;0;0;0;0;0;ENG30-02755244-n
5656;acuza;Verb;0;1;1;0;0;1;0;0;0;0;ENG30-00842538-v
5657;blama;Verb;0;1;1;0;0;1;0;0;0;0;ENG30-00842538-v
5658;învinui;Verb;0;1;1;0;0;1;0;0;0;0;ENG30-00842538-v
5659;învinovăți;Verb;0;1;1;0;0;1;0;0;0;0;ENG30-00842538-v
5660;adevărat;Adjective;1;0;0;0;0;0;1;0;0;1;ENG30-02460502-a
5661;adora;Verb;1;0;0;0;0;0;1;0;0;1;ENG30-01777817-v
5662;adresă;Noun;0;0;0;1;0;0;0;0;0;0;ENG30-08491710-n
5663;nefavorabil;Adjective;0;1;1;0;0;1;0;1;0;0;ENG30-00997036-a
5664;potrivnic;Adjective;0;1;1;0;0;1;0;1;0;0;ENG30-00997036-a
5665;vitreg;Adjective;0;1;1;0;0;1;0;1;0;0;ENG30-00997036-a
5666;advers;Adjective;0;1;1;0;0;1;0;1;0;0;ENG30-00997036-a
5667;adversar;Noun;0;1;1;0;0;0;0;0;0;0;ENG30-10533013-n
5668;concurent;Noun;0;1;1;0;0;0;0;0;0;0;ENG30-10533013-n
5669;rival;Noun;0;1;1;0;0;0;0;0;0;0;ENG30-10533013-n
5670;deșănțat;Adjective;0;1;0;0;1;0;0;0;0;0;ENG30-00425313-a
5671;indecent;Adjective;0;1;0;0;1;0;0;0;0;0;ENG30-00425313-a
5672;nerușinat;Adjective;0;1;0;0;1;0;0;0;0;0;ENG30-00425313-a
5673;obscen;Adjective;0;1;0;0;1;0;0;0;0;0;ENG30-00425313-a
5674;pornografic;Adjective;0;1;0;0;1;0;0;0;0;0;ENG30-00425313-a
5675;scabros;Adjective;0;1;0;0;1;0;0;0;0;0;ENG30-00425313-a
5676;trivial;Adjective;0;1;0;0;1;0;0;0;0;0;ENG30-00425313-a
5677;vulgar;Adjective;0;1;0;0;1;0;0;0;0;0;ENG30-00425313-a
5678;febril;Adjective;0;1;0;0;0;1;0;0;0;0;ENG30-00086210-a
5679;agitat;Adjective;0;1;0;0;0;1;0;0;0;0;ENG30-00086210-a
5680;albină;Noun;0;0;0;0;0;1;0;0;0;0;ENG30-02206856-n
5681;amenințător;Adjective;0;1;1;0;0;1;0;0;0;0;ENG30-00924635-a
5682;amic;Noun;1;0;0;1;0;0;1;0;0;1;ENG30-09788521-n
5683;amiabil;Adverb;1;0;0;0;0;0;1;0;0;0;ENG30-00262552-r
5684;amical;Adverb;1;0;0;0;0;0;1;0;0;0;ENG30-00262552-r
5685;analist;Noun;1;0;0;1;0;0;0;0;0;1;ENG30-09790482-n
5686;anchetă;Noun;0;0;0;1;0;0;0;0;0;0;ENG30-00636728-n
5687;cercetare;Noun;0;0;0;1;0;0;0;0;0;0;ENG30-00636728-n
5688;anormal;Adjective;0;1;0;0;1;0;0;0;0;0;ENG30-00490035-a
5689;nefiresc;Adjective;0;1;0;0;1;0;0;0;0;0;ENG30-00490035-a
5690;neobișnuit;Adjective;0;1;0;0;1;0;0;0;0;0;ENG30-00490035-a
5691;antagonic;Adjective;0;1;1;0;0;0;0;0;0;0;ENG30-01818680-a
5692;antagonist;Adjective;0;1;1;0;0;0;0;0;0;0;ENG30-01818680-a
5693;antifungic;Noun;1;0;0;0;0;0;0;0;0;1;ENG30-02720201-n
5694;antimicotic;Noun;1;0;0;0;0;0;0;0;0;1;ENG30-02720201-n
5695;antiseptic;Noun;1;0;0;0;0;0;0;0;0;1;ENG30-02724207-n
5696;abrogare;Noun;0;1;0;0;0;0;0;1;0;0;ENG30-00232386-n
5697;anulare;Noun;0;1;0;0;0;0;0;1;0;0;ENG30-00232386-n
5698;contramandare;Noun;0;1;0;0;0;0;0;1;0;0;ENG30-00232386-n
5699;demonstrativ;Adjective;0;1;0;0;0;0;0;0;0;0;ENG30-01848355-a
5700;ostentativ;Adjective;0;1;0;0;0;0;0;0;0;0;ENG30-01848355-a
5701;provocator;Adjective;0;1;0;0;0;0;0;0;0;0;ENG30-01848355-a
5702;arheologie;Noun;0;0;0;1;0;0;0;0;0;0;ENG30-06144081-n
5703;arhitectură;Noun;0;0;0;0;0;0;0;0;0;1;ENG30-06123363-n
5704;armament;Noun;0;0;1;0;0;1;0;0;0;0;ENG30-04566257-n
5705;arogant;Adjective;0;1;1;0;1;0;0;0;0;0;ENG30-01891109-a
5706;disprețuitor;Adjective;0;1;1;0;1;0;0;0;0;0;ENG30-01891109-a
5708;arsenic;Noun;0;1;0;0;1;1;0;1;0;0;ENG30-14629149-n
5710;arsen;Noun;0;1;0;0;1;1;0;1;0;0;ENG30-14629149-n
5711;arșiță;Noun;0;1;1;0;0;0;0;0;0;0;ENG30-11466701-n
5712;caniculă;Noun;0;1;1;0;0;0;0;0;0;0;ENG30-11466701-n
5713;fierbințeală;Noun;0;1;1;0;0;0;0;0;0;0;ENG30-11466701-n
5714;năbușeală;Noun;0;1;1;0;0;0;0;0;0;0;ENG30-11466701-n
5715;năduf;Noun;0;1;1;0;0;0;0;0;0;0;ENG30-11466701-n
5716;nădușeală;Noun;0;1;1;0;0;0;0;0;0;0;ENG30-11466701-n
5717;pârjol;Noun;0;1;1;0;0;0;0;0;0;0;ENG30-11466701-n
5718;pojar;Noun;0;1;1;0;0;0;0;0;0;0;ENG30-11466701-n
5719;toropeală;Noun;0;1;1;0;0;0;0;0;0;0;ENG30-11466701-n
5720;zăduf;Noun;0;1;1;0;0;0;0;0;0;0;ENG30-11466701-n
5721;zăpușeală;Noun;0;1;1;0;0;0;0;0;0;0;ENG30-11466701-n
5722;vigilent;Adjective;0;0;0;1;0;1;0;0;0;0;ENG30-00091764-a
5723;treaz;Adjective;0;0;0;1;0;1;0;0;0;0;ENG30-00091764-a
5724;prudent;Adjective;0;0;0;1;0;1;0;0;0;0;ENG30-00091764-a
5725;pornire;Noun;1;0;0;1;0;0;1;0;0;1;ENG30-04836491-n
5726;aspirație;Noun;1;0;0;1;0;0;1;0;0;1;ENG30-04836491-n
5727;năzuință;Noun;1;0;0;1;0;0;1;0;0;1;ENG30-04836491-n
5728;aspru;Adjective;0;1;1;0;0;0;0;0;0;0;ENG30-01301316-a
5729;drastic;Adjective;0;1;1;0;0;0;0;0;0;0;ENG30-01301316-a
5730;sever;Adjective;0;1;1;0;0;0;0;0;0;0;ENG30-01301316-a
5731;spartan;Adjective;0;1;1;0;0;0;0;0;0;0;ENG30-01301316-a
5732;astrolog;Noun;0;0;0;1;0;0;0;0;0;0;ENG30-09817816-n
5733;astronaut;Noun;1;0;0;0;0;0;0;0;0;0;ENG30-09818022-n
5734;cosmonaut;Noun;1;0;0;0;0;0;0;0;0;0;ENG30-09818022-n
5735;astronom;Noun;0;0;0;1;0;0;0;0;0;0;ENG30-09818343-n
5736;atenuat;Adjective;0;1;0;0;0;0;0;0;0;0;ENG30-00882166-a
5737;slăbit;Adjective;0;1;0;0;0;0;0;0;0;0;ENG30-00882166-a
5738;necredincios;Noun;0;1;0;0;0;0;0;1;0;0;ENG30-10015897-n
5739;atroce;Adjective;0;1;1;0;1;1;0;0;0;0;ENG30-01131454-a
5740;monstruos;Adjective;0;1;1;0;1;1;0;0;0;0;ENG30-01131454-a
5741;atrofie;Noun;0;1;0;0;1;1;0;1;0;0;ENG30-07427060-n
5742;atrofiere;Noun;0;1;0;0;1;1;0;1;0;0;ENG30-07427060-n
5743;auster;Adjective;0;1;0;0;0;0;0;1;0;0;ENG30-01792387-a
5744;automat;Adjective;0;0;0;0;0;0;0;0;0;1;ENG30-00181476-a
5745;automatic;Adjective;0;0;0;0;0;0;0;0;0;1;ENG30-00181476-a
5746;autoritar;Adjective;0;0;0;0;0;0;0;0;0;1;ENG30-00156575-a
5747;imperativ;Adjective;0;0;0;0;0;0;0;0;0;1;ENG30-00156575-a
5748;zgârcenie;Noun;0;1;1;0;1;0;0;0;0;0;ENG30-04833458-n
5749;avariție;Noun;0;1;1;0;1;0;0;0;0;0;ENG30-04833458-n
5750;avocat;Noun;1;0;0;0;0;1;0;0;0;1;ENG30-10249950-n
5751;interdicție;Noun;1;0;0;0;0;0;1;0;0;0;ENG30-06542047-n
5752;prohibiție;Noun;1;0;0;0;0;0;1;0;0;0;ENG30-06542047-n
5753;bani;Noun;1;0;0;1;0;0;1;0;0;1;ENG30-13356112-n
5754;finanțe;Noun;1;0;0;1;0;0;1;0;0;1;ENG30-13356112-n
5755;fonduri;Noun;1;0;0;1;0;0;1;0;0;1;ENG30-13356112-n
5756;bănuială;Noun;0;1;0;0;0;0;0;0;0;0;ENG30-06782680-n
5757;presupunere;Noun;0;1;0;0;0;0;0;0;0;0;ENG30-06782680-n
5758;prezumție;Noun;0;1;0;0;0;0;0;0;0;0;ENG30-06782680-n
5759;cetățuie;Noun;0;0;0;0;0;0;0;0;0;1;ENG30-02806088-n
5760;citadelă;Noun;0;0;0;0;0;0;0;0;0;1;ENG30-02806088-n
5761;bastion;Noun;0;0;0;0;0;0;0;0;0;1;ENG30-02806088-n
5762;baston;Noun;0;0;0;0;0;1;0;1;0;0;ENG30-02949202-n
5763;bate;Verb;0;1;1;0;1;1;0;1;0;0;ENG30-01412204-v
5764;ciomăgi;Verb;0;1;1;0;1;1;0;1;0;0;ENG30-01412204-v
5765;încăierare;Noun;0;1;1;0;0;1;0;0;0;0;ENG30-01172173-n
5766;harță;Noun;0;1;1;0;0;1;0;0;0;0;ENG30-01172173-n
5767;insultător;Adjective;0;1;1;0;1;0;0;1;0;0;ENG30-01628531-a
5768;batjocoritor;Adjective;0;1;1;0;1;0;0;1;0;0;ENG30-01628531-a
5769;ocărâtor;Adjective;0;1;1;0;1;0;0;1;0;0;ENG30-01628531-a
5770;bilă;Noun;0;1;0;0;1;0;0;0;0;0;ENG30-05406570-n
5771;fiere;Noun;0;1;0;0;1;0;0;0;0;0;ENG30-05406570-n
5772;birocrat;Noun;0;1;0;0;0;0;0;0;0;0;ENG30-09880427-n
5773;condamnat;Adjective;0;1;0;0;0;0;0;1;0;0;ENG30-01051410-a
5774;bolnav;Noun;0;1;1;0;0;1;0;1;0;0;ENG30-10595647-n
5775;beteag;Noun;0;1;1;0;0;1;0;1;0;0;ENG30-10595647-n
5776;suferind;Noun;0;1;1;0;0;1;0;1;0;0;ENG30-10595647-n
5777;bombardament;Noun;0;1;1;0;0;1;0;1;0;0;ENG30-00978413-n
5778;bombardare;Noun;0;1;1;0;0;1;0;1;0;0;ENG30-00978413-n
5779;bombardier;Noun;0;0;0;0;0;1;0;0;0;0;ENG30-02867715-n
5780;brigadă;Noun;0;0;0;0;0;1;0;0;0;0;ENG30-08213978-n
5781;macaronar;Noun;0;1;1;0;0;0;0;0;0;0;ENG30-09716439-n
5782;broscar;Noun;0;1;1;0;0;0;0;0;0;0;ENG30-09716439-n
5783;brută;Noun;0;1;1;0;1;1;0;0;0;0;ENG30-09845589-n
5784;bestie;Noun;0;1;1;0;1;1;0;0;0;0;ENG30-09845589-n
5785;animal;Noun;0;1;1;0;1;1;0;0;0;0;ENG30-09845589-n
5786;bubuire;Noun;0;1;1;0;0;1;0;0;1;0;ENG30-07377682-n
5787;bubuit;Noun;0;1;1;0;0;1;0;0;1;0;ENG30-07377682-n
5788;bubuitură;Noun;0;1;1;0;0;1;0;0;1;0;ENG30-07377682-n
5789;detunare;Noun;0;1;1;0;0;1;0;0;1;0;ENG30-07377682-n
5790;detunătură;Noun;0;1;1;0;0;1;0;0;1;0;ENG30-07377682-n
5791;vuiet;Noun;0;1;1;0;0;1;0;0;1;0;ENG30-07377682-n
5792;muget;Noun;0;1;1;0;0;1;0;0;1;0;ENG30-07377682-n
5793;tunet;Noun;0;1;1;0;0;1;0;0;1;0;ENG30-07377682-n
5794;buchet;Noun;1;0;0;0;0;0;1;0;0;0;ENG30-02879087-n
5795;bucura;Verb;1;0;0;0;0;0;1;0;0;1;ENG30-01812950-v
5796;revitalizare;Noun;1;0;0;0;0;0;1;0;0;0;ENG30-11505546-n
5797;înviorare;Noun;1;0;0;0;0;0;1;0;0;0;ENG30-11505546-n
5798;reîntinerire;Noun;1;0;0;0;0;0;1;0;0;0;ENG30-11505546-n
5799;înverzire;Noun;1;0;0;0;0;0;1;0;0;0;ENG30-11505546-n
5800;buget;Noun;0;0;0;0;0;0;0;0;0;1;ENG30-13421462-n
5801;buldog;Noun;0;0;0;0;0;1;0;0;0;0;ENG30-02108672-n
5802;bumerang;Noun;0;0;0;1;0;0;0;0;0;0;ENG30-02871963-n
5803;bun;Adjective;1;0;0;0;0;0;0;0;0;1;ENG30-01123148-a
5804;burlesc;Adverb;0;0;0;0;0;0;0;0;1;0;ENG30-00337206-r
5805;cabinet;Noun;0;0;0;0;0;0;0;0;0;1;ENG30-08381820-n
5806;executiv;Noun;0;0;0;0;0;0;0;0;0;1;ENG30-08381820-n
5807;guvern;Noun;0;0;0;0;0;0;0;0;0;1;ENG30-08381820-n
5809;călugăriță;Noun;1;0;0;0;0;0;0;0;0;1;ENG30-10368009-n
5810;maică;Noun;1;0;0;0;0;0;0;0;0;1;ENG30-10368009-n
5813;monahă;Noun;1;0;0;0;0;0;0;0;0;1;ENG30-10368009-n
5814;monahie;Noun;1;0;0;0;0;0;0;0;0;1;ENG30-10368009-n
5815;cânta;Verb;1;0;0;0;0;0;1;0;0;1;ENG30-00827601-v
5816;capcană;Noun;0;1;0;0;0;0;0;0;1;0;ENG30-05837370-n
5817;căpitan;Noun;1;0;0;0;0;0;0;0;0;1;ENG30-09893191-n
5818;capriciu;Noun;0;1;0;1;0;0;0;0;1;0;ENG30-04641869-n
5819;chef;Noun;0;1;0;1;0;0;0;0;1;0;ENG30-04641869-n
5820;fandoseală;Noun;0;1;0;1;0;0;0;0;1;0;ENG30-04641869-n
5821;fason;Noun;0;1;0;1;0;0;0;0;1;0;ENG30-04641869-n
5822;toană;Noun;0;1;0;1;0;0;0;0;1;0;ENG30-04641869-n
5823;distractiv;Adverb;1;0;0;0;0;0;1;0;0;0;ENG30-00329478-r
5824;antrenant;Adverb;1;0;0;0;0;0;1;0;0;0;ENG30-00329478-r
5825;captivitate;Noun;0;1;0;0;0;1;0;1;0;0;ENG30-13999206-n
5826;prizonierat;Noun;0;1;0;0;0;1;0;1;0;0;ENG30-13999206-n
5828;carnivor;Noun;0;0;0;0;0;1;0;0;0;0;ENG30-02075296-n
5829;catafalc;Noun;0;1;0;0;0;0;0;1;0;0;ENG30-02836268-n
5830;calamitate;Noun;0;1;1;0;0;1;0;1;1;0;ENG30-07314838-n
5831;catastrofă;Noun;0;1;1;0;0;1;0;1;1;0;ENG30-07314838-n
5832;dezastru;Noun;0;1;1;0;0;1;0;1;1;0;ENG30-07314838-n
5833;tragedie;Noun;0;1;1;0;0;1;0;1;1;0;ENG30-07314838-n
5834;flagel;Noun;0;1;1;0;0;1;0;1;1;0;ENG30-07314838-n
5835;grozăvie;Noun;0;1;1;0;0;1;0;1;1;0;ENG30-07314838-n
5836;năpastă;Noun;0;1;1;0;0;1;0;1;1;0;ENG30-07314838-n
5837;nenorocire;Noun;0;1;1;0;0;1;0;1;1;0;ENG30-07314838-n
5838;potop;Noun;0;1;1;0;0;1;0;1;1;0;ENG30-07314838-n
5839;prăpăd;Noun;0;1;1;0;0;1;0;1;1;0;ENG30-07314838-n
5840;sinistru;Noun;0;1;1;0;0;1;0;1;1;0;ENG30-07314838-n
5841;urgie;Noun;0;1;1;0;0;1;0;1;1;0;ENG30-07314838-n
5842;categoric;Adjective;1;0;0;0;0;0;0;0;0;1;ENG30-00335768-a
5843;precis;Adjective;1;0;0;0;0;0;0;0;0;1;ENG30-00335768-a
5844;sigur;Adjective;1;0;0;0;0;0;0;0;0;1;ENG30-00335768-a
5845;cavaler;Noun;1;0;0;0;0;0;0;0;0;1;ENG30-10238375-n
5846;încleștare;Noun;0;1;1;0;0;1;0;0;0;0;ENG30-00622266-n
5847;luptă;Noun;0;1;1;0;0;1;0;0;0;0;ENG30-00622266-n
5848;aniversare;Noun;1;0;0;1;0;0;1;0;1;1;ENG30-07450651-n
5849;celebrare;Noun;1;0;0;1;0;0;1;0;1;1;ENG30-07450651-n
5850;sărbătorire;Noun;1;0;0;1;0;0;1;0;1;1;ENG30-07450651-n
5851;grizzly;Noun;0;0;0;0;0;1;0;0;0;0;ENG30-02132580-n
5853;cenzura;Verb;0;1;1;0;1;1;0;0;0;0;ENG30-02493666-v
5854;chestionare;Noun;0;1;0;0;0;0;0;0;0;0;DEX
5855;chicot;Noun;0;1;0;0;0;0;0;0;0;0;ENG30-07128060-n
5856;chicoteală;Noun;0;1;0;0;0;0;0;0;0;0;ENG30-07128060-n
5857;chicotire;Noun;0;1;0;0;0;0;0;0;0;0;ENG30-07128060-n
5858;chicotit;Noun;0;1;0;0;0;0;0;0;0;0;ENG30-07128060-n
5859;nechezat;Noun;0;1;0;0;0;0;0;0;0;0;ENG30-07128060-n
5860;hăhăială;Noun;0;1;0;0;0;0;0;0;0;0;ENG30-07128060-n
5861;chimist;Noun;1;0;0;0;0;0;0;0;0;1;ENG30-09913824-n
5863;cinstit;Adjective;1;0;0;0;0;0;1;0;0;1;ENG30-01222360-a
5864;corect;Adjective;1;0;0;0;0;0;1;0;0;1;ENG30-01222360-a
5865;onest;Adjective;1;0;0;0;0;0;1;0;0;1;ENG30-01222360-a
5866;ciocolată;Noun;1;0;0;1;0;0;1;0;0;0;ENG30-07922764-n
5868;ciondăneală;Noun;0;1;1;0;0;0;0;0;0;0;ENG30-07184735-n
5869;ciorovăială;Noun;0;1;1;0;0;0;0;0;0;0;ENG30-07184735-n
5870;ciorovăire;Noun;0;1;1;0;0;0;0;0;0;0;ENG30-07184735-n
5871;citomegalovirus;Noun;0;1;0;0;0;1;0;1;0;0;ENG30-01339801-n
5873;clarvăzător;Noun;1;0;0;1;0;0;0;0;0;0;ENG30-10483530-n
5874;profet;Noun;1;0;0;1;0;0;0;0;0;0;ENG30-10483530-n
5875;cloroform;Noun;0;1;0;0;0;0;0;0;0;0;ENG30-03022406-n
5876;triclormetan;Noun;0;1;0;0;0;0;0;0;0;0;ENG30-03022406-n
5878;colaps;Noun;0;1;0;0;0;1;0;1;0;0;ENG30-07477945-n
5879;combatant;Noun;0;0;1;0;0;1;0;0;0;0;ENG30-09939313-n
5880;luptător;Noun;0;0;1;0;0;1;0;0;0;0;ENG30-09939313-n
5881;combativ;Adverb;0;1;1;0;0;1;0;0;0;0;ENG30-00302622-r
5882;polemic;Adverb;0;1;1;0;0;1;0;0;0;0;ENG30-00302622-r
5883;comemorare;Noun;1;0;0;1;0;0;1;1;0;0;ENG30-07452841-n
5884;comoție;Noun;0;1;0;0;0;0;0;1;0;0;ENG30-07411490-n
5885;compasiune;Noun;1;0;0;0;0;0;0;0;0;0;ENG30-04829550-n
5886;compensa;Verb;1;0;0;0;0;0;0;1;0;0;ENG30-02672859-v
5887;complement;Noun;0;0;0;0;0;0;0;0;0;1;ENG30-05696297-n
5888;complementar;Adjective;1;0;0;0;0;0;0;0;0;0;ENG30-00049016-a
5889;întregitor;Adjective;1;0;0;0;0;0;0;0;0;0;ENG30-00049016-a
5890;compost;Noun;0;0;0;0;1;0;0;0;0;0;ENG30-14818101-n
5891;breaslă;Noun;1;0;0;0;0;0;0;0;0;1;ENG30-08112096-n
5892;tagmă;Noun;1;0;0;0;0;0;0;0;0;1;ENG30-08112096-n
5893;comunitate;Noun;1;0;0;0;0;0;0;0;0;1;ENG30-08112096-n
5894;convulsie;Noun;0;1;0;0;0;1;0;0;0;0;ENG30-14360459-n
5895;spasm;Noun;0;1;0;0;0;1;0;0;0;0;ENG30-14360459-n
5896;concordanță;Noun;1;0;0;0;0;0;0;0;0;1;ENG30-04713428-n
5897;conformitate;Noun;1;0;0;0;0;0;0;0;0;1;ENG30-04713428-n
5898;potrivire;Noun;1;0;0;0;0;0;0;0;0;1;ENG30-04713428-n
5899;Congres;Noun;0;0;0;0;0;0;0;0;0;1;ENG30-08161757-n
5904;conservare;Noun;1;0;0;1;0;0;0;0;0;1;ENG30-07419599-n
5905;substanțial;Adverb;1;0;0;0;0;0;0;0;0;0;ENG30-00137011-r
5906;considerabil;Adverb;1;0;0;0;0;0;0;0;0;0;ENG30-00137011-r
5907;complota;Verb;0;1;0;1;0;1;0;0;0;0;ENG30-00708128-v
5908;conspira;Verb;0;1;0;1;0;1;0;0;0;0;ENG30-00708128-v
5909;unelti;Verb;0;1;0;1;0;1;0;0;0;0;ENG30-00708128-v
5910;complot;Noun;0;1;0;0;0;1;0;0;0;0;ENG30-05908882-n
5911;conjurație;Noun;0;1;0;0;0;1;0;0;0;0;ENG30-05908882-n
5912;conspirație;Noun;0;1;0;0;0;1;0;0;0;0;ENG30-05908882-n
5913;complotist;Noun;0;1;1;0;1;1;0;0;0;0;ENG30-09958892-n
5914;conspirator;Noun;0;1;1;0;1;1;0;0;0;0;ENG30-09958892-n
5915;conjurat;Noun;0;1;1;0;1;1;0;0;0;0;ENG30-09958892-n
5916;stabil;Adjective;0;0;0;0;0;0;0;0;0;1;ENG30-02274089-a
5917;scrupulos;Adjective;1;0;0;0;0;0;0;0;0;1;ENG30-00310138-a
5918;conștiincios;Adjective;1;0;0;0;0;0;0;0;0;1;ENG30-00310138-a
5919;serios;Adjective;1;0;0;0;0;0;0;0;0;1;ENG30-00310138-a
5920;conștiință;Noun;1;0;0;0;0;0;0;0;0;0;ENG30-05676911-n
5921;alcătui;Verb;0;0;0;0;0;0;0;0;0;1;ENG30-02598483-v
5922;compune;Verb;0;0;0;0;0;0;0;0;0;1;ENG30-02598483-v
5923;constitui;Verb;0;0;0;0;0;0;0;0;0;1;ENG30-02598483-v
5924;forma;Verb;0;0;0;0;0;0;0;0;0;1;ENG30-02598483-v
5925;impulsivitate;Noun;0;1;0;0;0;0;0;0;0;0;ENG30-04662504-n
5926;infecta;Verb;0;1;0;0;1;1;0;0;0;0;ENG30-00089750-v
5927;contagia;Verb;0;1;0;0;1;1;0;0;0;0;ENG30-00089750-v
5928;contamina;Verb;0;1;0;0;1;1;0;0;0;0;ENG30-00089750-v
5929;molipsi;Verb;0;1;0;0;1;1;0;0;0;0;ENG30-00089750-v
5930;meditație;Noun;1;0;0;0;0;0;0;0;0;0;ENG30-05785508-n
5931;meditare;Noun;1;0;0;0;0;0;0;0;0;0;ENG30-05785508-n
5932;reflecție;Noun;1;0;0;0;0;0;0;0;0;0;ENG30-05785508-n
5933;rumegare;Noun;1;0;0;0;0;0;0;0;0;0;ENG30-05785508-n
5934;contemplare;Noun;1;0;0;0;0;0;0;0;0;0;ENG30-05785508-n
5935;contrabandă;Noun;0;1;0;0;0;1;0;0;0;0;ENG30-03096273-n
5936;controlor;Noun;0;0;0;0;0;0;0;0;0;1;ENG30-10525134-n
5937;controversat;Adjective;0;1;0;0;0;0;0;0;0;0;ENG30-00601783-a
5938;conveni;Verb;1;0;0;0;0;0;0;0;0;0;ENG30-00764032-v
5940;converti;Verb;1;0;0;0;0;0;0;0;0;0;ENG30-00385385-v
5941;convinge;Verb;0;0;0;0;0;0;0;0;0;1;ENG30-00767334-v
5942;decide;Verb;0;0;0;0;0;0;0;0;0;1;ENG30-00767334-v
5943;determina;Verb;0;0;0;0;0;0;0;0;0;1;ENG30-00767334-v
5944;face;Verb;0;0;0;0;0;0;0;0;0;1;ENG30-00767334-v
5945;hotărî;Verb;0;0;0;0;0;0;0;0;0;1;ENG30-00767334-v
5946;îndupleca;Verb;0;0;0;0;0;0;0;0;0;1;ENG30-00767334-v
5947;convinge;Verb;1;0;0;1;0;0;0;0;0;1;ENG30-00766418-v
5948;fals;Noun;0;1;0;0;1;0;0;0;0;0;ENG30-03318438-n
5949;imitație;Noun;0;1;0;0;1;0;0;0;0;0;ENG30-03318438-n
5950;contrafăcut;Noun;0;1;0;0;1;0;0;0;0;0;ENG30-03318438-n
5951;falsificat;Noun;0;1;0;0;1;0;0;0;0;0;ENG30-03318438-n
5952;bebe;Noun;1;0;0;1;0;0;1;0;1;0;DEX
5953;copleșit;Adjective;0;1;0;0;0;0;0;1;0;0;ENG30-02545385-a
5954;cor;Noun;1;0;0;0;0;0;1;0;0;1;ENG30-08188449-n
5955;corală;Noun;1;0;0;0;0;0;1;0;0;1;ENG30-08188449-n
5956;refren;Noun;1;0;0;0;0;0;0;0;0;0;ENG30-07050177-n
5957;adeveri;Verb;0;0;0;0;0;0;0;0;0;1;ENG30-00665886-v
5958;corobora;Verb;0;0;0;0;0;0;0;0;0;1;ENG30-00665886-v
5959;confirma;Verb;0;0;0;0;0;0;0;0;0;1;ENG30-00665886-v
5960;întări;Verb;0;0;0;0;0;0;0;0;0;1;ENG30-00665886-v
5961;corporal;Adjective;1;0;0;0;0;0;0;0;0;0;ENG30-00629997-a
5962;fizic;Adjective;1;0;0;0;0;0;0;0;0;0;ENG30-00629997-a
